title,link,publication_year,mentions_bh,mentions_bonferroni,mentions_by
Transcriptome sequencing and metabolome analysis reveal the metabolic reprogramming of partial hepatectomy and extended hepatectomy,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09647-0,2023,False,True,False
Transmembrane protein 184B (TMEM184B) promotes expression of synaptic gene networks in the mouse hippocampus,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09676-9,2023,True,False,False
Physiological and transcriptomic analyses reveal tea plant (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09670-1,2023,False,False,False
Comprehensive analysis on the regulation of differentially expressed of mRNA and ncRNA in different ovarian stages of ark shell ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09648-z,2023,False,False,False
Profiling the polyadenylated transcriptome of extracellular vesicles with long-read nanopore sequencing,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09552-6,2023,False,False,False
Global DNA methylation and telomere length as markers of accelerated aging in people living with HIV and non-alcoholic fatty liver disease,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09653-2,2023,False,False,False
Analysis of asymptomatic ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09562-4,2023,False,False,False
"RNA-Seq analysis of the pyloric caecum, liver, and muscle reveals molecular mechanisms regulating fillet color in rainbow trout",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09688-5,2023,False,False,False
Comparative transcriptome analysis of two ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09701-x,2023,False,False,False
Integrated microRNA and whole-transcriptome sequencing reveals the involvement of small and long non-coding RNAs in the fiber growth of ramie plant,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09711-9,2023,False,False,False
Transcriptomic landscape of posterior regeneration in the annelid ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09602-z,2023,True,False,False
Identifying quantitatively differential chromosomal compartmentalization changes and their biological significance from Hi-C data using DARIC,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09675-w,2023,False,False,False
CRISPR/Cas9-based depletion of 16S ribosomal RNA improves library complexity of single-cell RNA-sequencing in planarians,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09724-4,2023,False,True,False
Cross-tissue patterns of DNA hypomethylation reveal genetically distinct histories of cell development,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09622-9,2023,False,True,False
Cellular clarity: a logistic regression approach to identify root epidermal regulators of iron deficiency response,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09714-6,2023,False,False,False
A newly identified glycosyltransferase AsRCOM provides resistance to purple curl leaf disease in agave,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09700-y,2023,False,True,False
Broodstock nutritional programming differentially affects the hepatic transcriptome and genome-wide DNA methylome of farmed gilthead sea bream (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09759-7,2023,False,False,False
Genome-wide identification and molecular expression profile analysis of FHY3/FAR1 gene family in walnut (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09629-2,2023,False,False,False
ATACAmp: a tool for detecting ecDNA/HSRs from bulk and single-cell ATAC-seq data,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09792-6,2023,False,False,False
Metagenomic analysis reveals distinct changes in the gut microbiome of obese Chinese children,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09805-4,2023,False,False,False
Comprehensive analysis of miRNA-mRNA regulatory pairs associated with colorectal cancer and the role in tumor immunity,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09635-4,2023,True,False,False
Identification of postnatal development dependent genes and proteins in porcine epididymis,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09827-y,2023,False,False,False
Genomic characterization of a nematode tolerance locus in sugar beet,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09823-2,2023,False,False,False
Identification of genes associated with fatty acid biosynthesis based on 214 safflower core germplasm,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09874-5,2023,False,False,False
Single-nucleus transcriptome sequencing reveals hepatic cell atlas in pigs,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09765-9,2023,False,False,False
The forgotten variable? Does the euthanasia method and sample storage condition influence an organisms transcriptome – a gene expression analysis on multiple tissues in pigs,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09794-4,2023,False,False,False
Single-cell and transcriptomic analyses reveal the influence of diabetes on ovarian cancer,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09893-2,2024,True,True,False
Genome-wide association study of agronomic traits related to nitrogen use efficiency in Henan wheat,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09922-0,2024,False,False,False
Genome-wide analysis of the U-box E3 ligases gene family in potato (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09890-5,2024,False,False,False
Genome-wide identification and expression pattern analysis of the kiwifruit GRAS transcription factor family in response to salt stress,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09915-z,2024,False,False,False
Identification of eQTLs using different sets of single nucleotide polymorphisms associated with carcass and body composition traits in pigs,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09863-8,2024,False,False,False
Identification of the genetic characteristics of copy number variations in experimental specific pathogen-free ducks using whole-genome resequencing,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09928-8,2024,False,False,False
Integrated analysis strategy of genome-wide functional gene mining reveals ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09925-x,2024,False,False,False
Identification of two major QTLs for pod shell thickness in peanut (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10005-x,2024,True,False,False
Transcriptome analysis of long non-coding RNA and mRNA Profiles in VSV-infected BHK-21 Cells,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-09991-9,2024,False,False,False
Single nucleotide polymorphism SNP19140160 A > C is a potential breeding locus for fast-growth largemouth bass (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-09962-0,2024,False,False,False
Combined transcriptome and metabolome analysis reveals breed-specific regulatory mechanisms in Dorper and Tan sheep,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09870-9,2024,False,False,False
Lipid metabolism-related genes are involved in the occurrence of asthma and regulate the immune microenvironment,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09795-3,2024,False,False,False
Sex-biased genetic regulation of inflammatory proteins in the Dutch population,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10065-z,2024,False,True,False
Uncovering the potential molecular mechanism of liraglutide to alleviate the effects of high glucose on myoblasts based on high-throughput transcriptome sequencing technique,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10076-w,2024,False,False,False
Genome-wide DNA N6-methyladenosine in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10074-y,2024,False,False,False
"Transcriptomic analysis of intestinal organoids, derived from pigs divergent in feed efficiency, and their response to ",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10064-0,2024,True,False,False
Response mechanism of carbon metabolism of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10054-2,2024,False,False,False
Trehalose 6-phosphate synthase gene ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10028-4,2024,False,False,False
Insights from ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10075-x,2024,False,False,False
Transcriptomic basis of sex loss in the pea aphid,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09776-6,2024,False,False,False
Integrated metabolomics and transcriptomics analysis highlight key pathways involved in the somatic embryogenesis of Darjeeling tea,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10119-2,2024,False,False,False
Transcriptomic divergence of the ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10142-3,2024,False,False,False
Combined analysis of mRNA and miRNA transcriptomes reveals the regulatory mechanism of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10113-8,2024,False,False,False
The structure and diversity of bacteria and fungi in the roots and rhizosphere soil of three different species of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10143-2,2024,False,False,False
Transcriptomics and metabolomics analysis reveal the dietary copper deficiency and supplementation effects of liver gene expression and metabolite change in grazing sheep,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10134-3,2024,False,False,False
"Genome-wide profiling of histone (H3) lysine 4 (K4) tri-methylation (me3) under drought, heat, and combined stresses in switchgrass",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10068-w,2024,False,False,False
"An across breed, diet and tissue analysis reveals the transcription factor ",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10151-2,2024,True,False,False
Integrated analysis reveals the regulatory mechanism of the neddylation inhibitor MLN4924 on the metabolic dysregulation in rabbit granulosa cells,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10118-3,2024,False,False,False
A chromosome level genome assembly of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10140-5,2024,False,False,False
SNP-based and haplotype-based genome-wide association on drug dependence in Han Chinese,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10117-4,2024,False,False,False
Allelic variation in the autotetraploid potato: genes involved in starch and steroidal glycoalkaloid metabolism as a case study,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10186-5,2024,False,False,False
Landscape genomics reveals regions associated with adaptive phenotypic and genetic variation in Ethiopian indigenous chickens,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10193-6,2024,False,False,False
"Exploring the ageing methylome in the model insect, ",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10211-7,2024,True,True,False
Sex and fetal genome influence gene expression in pig endometrium at the end of gestation,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10144-1,2024,True,False,False
Full-length 16S rRNA gene sequencing by PacBio improves taxonomic resolution in human microbiome samples,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10213-5,2024,False,False,False
Immune system modulation & virus transmission during parasitism identified by multi-species transcriptomics of a declining insect biocontrol system,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10215-3,2024,False,False,False
Identification and functional analysis of the ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10229-x,2024,False,False,False
Whole transcriptomic analysis reveals overexpression of salivary gland and cuticular proteins genes in insecticide-resistant ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10182-9,2024,False,False,False
Pituitary transcriptome profile from laying period to incubation period of Changshun green-shell laying hens,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10233-1,2024,False,False,False
Machine learning to establish three sphingolipid metabolism genes signature to characterize the immune landscape and prognosis of patients with gastric cancer,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10243-z,2024,False,False,False
Transcriptome disclosure of hormones inducing stigma exsertion in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10195-4,2024,False,False,False
Genomic evidence for human-mediated introgressive hybridization and selection in the developed breed,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10259-5,2024,False,True,False
Haplotype-resolved genome of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10264-8,2024,False,False,False
Transcriptome exploration of ferroptosis-related genes in TGFβ- induced lens epithelial to mesenchymal transition during posterior capsular opacification development,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10244-y,2024,False,False,False
Mitotic gene regulation by the N-MYC-WDR5-PDPK1 nexus,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10282-6,2024,True,False,False
Comparative transcriptomic analysis delineates adaptation strategies of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10248-8,2024,True,False,False
Understanding genetic variability: exploring large-scale copy number variants through non-invasive prenatal testing in European populations,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10267-5,2024,False,True,False
Identification of skewed X chromosome inactivation using exome and transcriptome sequencing in patients with suspected rare genetic disease,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10240-2,2024,False,False,False
Genome-wide characterization of post-transcriptional processes related to wood formation in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10300-7,2024,False,False,False
Long-read sequencing of extrachromosomal circular DNA and genome assembly of a ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10314-1,2024,False,False,False
"RNA methylation patterns, immune characteristics, and autophagy-related mechanisms mediated by N6-methyladenosine (m6A) regulatory factors in venous thromboembolism",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10294-2,2024,False,False,False
Germline genetic regulation of the colorectal tumor immune microenvironment,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10295-1,2024,False,False,False
Castration alters the ileum microbiota of Holstein bulls and promotes beef flavor compounds,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10272-8,2024,False,False,False
NKX2-2 based nuclei sorting on frozen human archival pancreas enables the enrichment of islet endocrine populations for single-nucleus RNA sequencing,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10335-w,2024,False,False,False
Artificial selection footprints in indigenous and commercial chicken genomes,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10291-5,2024,False,False,False
Ocular A-to-I RNA editing signatures associated with SARS-CoV-2 infection,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10324-z,2024,False,False,False
Laser capture microdissection transcriptome (LCM RNA-seq) reveals ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10341-y,2024,False,False,False
-eQTLs in seven duck tissues identify novel candidate genes for growth and carcass traits,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10338-7,2024,False,True,False
DengueSeq: a pan-serotype whole genome amplicon sequencing protocol for dengue virus,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10350-x,2024,False,True,False
"Genomic regions, candidate genes, and pleiotropic variants associated with physiological and anatomical indicators of heat stress response in lactating sows",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10365-4,2024,False,True,False
The single-cell chromatin landscape in gonadal cell lineage specification,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10376-1,2024,False,False,False
Genome-wide evolutionary analysis of TKL_CTR1-DRK-2 gene family and functional characterization reveals that ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10383-2,2024,False,False,False
Natural variations of heterosis-related allele-specific expression genes in promoter regions lead to allele-specific expression in maize,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10395-y,2024,False,False,False
Comprehensive analysis of silk proteins and gland compartments in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10381-4,2024,False,False,False
Apelin-13 modulates the endometrial transcriptome of the domestic pig during implantation,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10417-9,2024,False,False,False
Transcriptome analysis of sexual dimorphism in dorsal down coloration in goslings,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10394-z,2024,False,False,False
Oviductal extracellular vesicles miRNA cargo varies in response to embryos and their quality,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10429-5,2024,False,False,False
Spatial transcriptomic brain imaging reveals the effects of immunomodulation therapy on specific regional brain cells in a mouse dementia model,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10434-8,2024,True,True,False
Differential gene expression and immune cell infiltration in maedi-visna virus-infected lung tissues,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10448-2,2024,False,False,False
Functional divergence of FTL9 and FTL10 in flowering control in rice,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10441-9,2024,False,False,False
Multiomics analysis of platelet-rich plasma promoting biological performance of mesenchymal stem cells,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10329-8,2024,True,False,False
Comparative transcriptomic analysis primarily explores the molecular mechanism of compound eye formation in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10453-5,2024,True,False,False
Combinatorial metabolomic and transcriptomic analysis of muscle growth in hybrid striped bass (female white bass ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10325-y,2024,False,False,False
Susceptibility gene identification and risk evaluation model construction by transcriptome-wide association analysis for salt sensitivity of blood pressure,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10409-9,2024,False,False,True
"Exploring crop genomes: assembly features, gene prediction accuracy, and implications for proteomics studies",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10521-w,2024,False,False,False
A comprehensive analysis of the WRKY family in soybean and functional analysis of GmWRKY164-,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10523-8,2024,False,False,False
Comparative mitochondrial genomics in Nematoda reveal astonishing variation in compositional biases and substitution rates indicative of multi-level selection,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10500-1,2024,False,False,False
Genome-wide association study considering genotype-by-environment interaction for productive and reproductive traits using whole-genome sequencing in Nellore cattle,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10520-x,2024,False,True,False
Single-nucleus RNA sequencing and lipidomics reveal characteristics of transcriptional and lipid composition in porcine ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10488-8,2024,False,False,False
Multi-omic analysis reveals the effects of interspecific hybridization on the synthesis of seed reserve polymers in a ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10352-9,2024,False,False,False
Diet-induced changes in the jejunal microbiota of developing broilers reduce the abundance of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10496-8,2024,False,True,False
"A metagenomic investigation of the faecal RNA virome structure of asymptomatic chickens obtained from a commercial farm in Durban, KwaZulu-Natal province, South Africa",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10517-6,2024,False,True,False
Transcriptomic responses in the nervous system and correlated behavioural changes of a cephalopod exposed to ocean acidification,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10542-5,2024,True,False,False
Genome-wide association study for cashmere traits in Inner Mongolia cashmere goat population reveals new candidate genes and haplotypes,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10543-4,2024,False,True,False
A comparison of the TempO-Seq and Affymetrix microarray platform using RTqPCR validation,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10586-7,2024,True,False,False
Rapid evolution of promoters from germline-specifically expressed genes including transposon silencing factors,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10584-9,2024,False,True,False
Transcriptomic responses of Mediterranean sponges upon encounter with symbiont microbial consortia,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10548-z,2024,False,False,False
"Understanding the responses of tillering to 2,4-D isooctyl ester in ",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10579-6,2024,False,False,False
"Morphological, anatomical, and transcriptomics analysis reveals the regulatory mechanisms of cassava plant height development",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10599-2,2024,False,False,False
Comparative proteomics in tall fescue to reveal underlying mechanisms for improving Photosystem II thermotolerance during heat stress memory,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10580-z,2024,False,False,False
Insights into ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10604-8,2024,False,False,False
A cross-sectional comparison of gut metagenomes between dairy workers and community controls,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10562-1,2024,False,False,False
Comparative transcriptomic profiles of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10613-7,2024,True,False,False
Comparative transcriptomics identifies genes underlying growth performance of the Pacific black-lipped pearl oyster ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10636-0,2024,False,False,False
 undergoes interclade recombination promoting Tet-island exchange,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10606-6,2024,False,False,False
Association mapping with a diverse population of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10670-y,2024,False,True,False
Effect of enhanced plane of nutrition in early life on the transcriptome and proteome of the anterior pituitary gland in Angus heifer calves,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10626-2,2024,True,False,False
guidedNOMe-seq quantifies chromatin states at single allele resolution for hundreds of custom regions in parallel,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10625-3,2024,False,False,False
Integrated analysis of transcriptomics and defense-related phytohormones to discover hub genes conferring maize Gibberella ear rot caused by ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10656-w,2024,False,False,False
Integrated metabolomic and transcriptomic analysis reveals biosynthesis mechanism of flavone and caffeoylquinic acid in chrysanthemum,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10676-6,2024,False,False,False
Extensive differential DNA methylation between tuberculosis skin test positive and skin test negative cattle,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10574-x,2024,False,False,False
"Identification of the effects of alkalinity exposure on the gills of oriental river prawns, ",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10659-7,2024,False,False,False
The multi-tissue gene expression and physiological responses of water deprived Peromyscus eremicus,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10629-z,2024,False,False,False
The effect of acute social isolation on neural molecular responses in components of the social decision-making network,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10653-z,2024,False,False,False
Identification of novel cattle (Bos taurus) genes and biological insights of their function in pre-implantation embryo development,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10685-5,2024,False,True,False
Comparative transcriptomics reveals a highly polymorphic ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10684-6,2024,True,False,False
Identification of candidate genes associated with double flowers via integrating BSA-seq and RNA-seq in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10708-1,2024,False,False,True
The somatic genome of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10727-y,2024,False,False,False
Dissecting the invasion history of Spotted-Wing ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10739-8,2024,False,False,False
Sticking together: independent evolution of biofilm formation in different species of staphylococci has occurred multiple times via different pathways,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10719-y,2024,False,False,False
Genome-wide investigation of the nuclear factor Y gene family in Ginger (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10588-5,2024,False,False,False
Signals of positive selection in genomes of palearctic ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10722-3,2024,False,True,False
Predicting splicing patterns from the transcription factor binding sites in the promoter with deep learning,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10667-7,2024,False,True,False
Comparative transcriptome analysis reveals defense responses against soft rot induced by ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10746-9,2024,False,False,False
Optimizing next-generation sequencing efficiency in clinical settings: analysis of read length impact on cost and performance,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10778-1,2024,False,False,False
Screening of mtr-miR156a from exosomes of dairy cow blood to milk and its regulatory effect on milk protein synthesis in BMECs,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10761-w,2024,False,False,False
Identification of quantitative trait loci for lodging and related agronomic traits in soybean (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10794-1,2024,False,False,False
"A large structural variant collection in Holstein cattle and associated database for variant discovery, characterization, and application",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10812-2,2024,False,False,False
Association of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10819-9,2024,False,False,False
Enhancing RNA-seq bias mitigation with the Gaussian self-benchmarking framework: towards unbiased sequencing data,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10814-0,2024,False,False,False
Differences between uncapping and removal behaviors in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10817-x,2024,False,False,False
Transcriptional regulation of hormone signalling genes in black pepper in response to ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10802-4,2024,False,False,False
Transcriptional reprogramming in the entomopathogenic fungus ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10824-y,2024,False,False,False
A combined analysis of bulk RNA-seq and scRNA-seq was performed to investigate the molecular mechanisms associated with the occurrence of myocardial infarction,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10813-1,2024,False,True,False
Identification of the effects of hypoxia on the liver tissues of Nile tilapia ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10700-9,2024,False,False,False
Transcriptome sequencing analysis of overexpressed ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10801-5,2024,False,False,False
Integrated miRNA-mRNA analysis uncovers immediate-early response to salinity stress in gill-derived cell line of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10869-z,2024,False,False,False
Chemical composition determination and transcriptomic analyses provide insight into the differences between wild and grafted Semen Ziziphi Spinosae,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10837-7,2024,False,False,False
Insights into trait-association of selection signatures and adaptive eQTL in indigenous African cattle,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10852-8,2024,False,False,False
Transcriptomic analysis reveals differentially expressed genes associated with meat quality in Chinese Dagu chicken and AA,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10927-6,2024,False,True,False
Transcriptomic analysis of spleen-derived macrophages in response to lipopolysaccharide shows dependency on the MyD88-independent pathway in Chinese giant salamanders (Andrias davidianus),https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10888-w,2024,False,False,False
Bank vole genomics links determinate and indeterminate growth of teeth,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10901-2,2024,False,False,False
Increased DNMT1 acetylation leads to global DNA methylation suppression in follicular granulosa cells during reproductive aging in mammals,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10957-0,2024,False,False,False
Molecular cloning of PRD-like homeobox genes expressed in bovine oocytes and early IVF embryos,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10969-w,2024,False,False,False
 transcriptomic modifications in host cell entry environments of human keratinocytes,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10974-z,2024,False,False,False
Transcriptome analysis identifies the ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10895-x,2024,False,False,False
Multi-omics approaches define novel aphid effector candidates associated with virulence and avirulence phenotypes,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10984-x,2024,False,False,False
CircRNA profiling of skeletal muscle satellite cells in goats reveals circTGFβ2 promotes myoblast differentiation,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11008-4,2024,False,False,False
Genomic exploration of Iranian almond (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11044-0,2024,False,False,False
New genomic resources inform transcriptomic responses to heavy metal toxins in the common Eastern bumble bee ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11040-4,2024,False,True,False
Effects of exogenous melatonin on drought stress in celery (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11054-y,2024,False,False,False
Transcriptome-wide identification and analysis reveals m6A regulation of metabolic reprogramming in shrimp (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11032-4,2024,False,False,False
