title,link,publication_year,mentions_methylation,mentions_stat_test,mentions_multiple_correction,mentions_bh,mentions_bonferroni,mentions_by
The complete pathway for co-transcriptional mRNA maturation within a large protein of a non-segmented negative-strand RNA virus,https://academic.oup.com/nar/article/52/16/9803/7723892,2024,True,False,False,False,False,False
H3T11 phosphorylation by CKII is required for heterochromatin formation in,https://academic.oup.com/nar/article/52/16/9536/7728023,2024,True,False,False,False,False,False
DNA cytosine methyltransferases differentially regulate genome-wide hypermutation and interhomolog recombination in,https://academic.oup.com/nar/article/52/16/9551/7716203,2024,True,False,False,False,False,False
Adenovirus small E1A directs activation of,https://academic.oup.com/nar/article/52/16/9481/7714455,2024,True,False,False,False,False,False
SMCHD1 activates the expression of genes required for the expansion of human myoblasts,https://academic.oup.com/nar/article/52/16/9450/7712615,2024,True,False,False,False,False,False
PBOX-sRNA-seq uncovers novel features of miRNA modification and identifies selected 5′-tRNA fragments bearing 2′-,https://academic.oup.com/nar/article/52/14/e65/7697532,2024,True,False,False,False,False,False
Structural basis of water-mediated,https://academic.oup.com/nar/article/52/14/8566/7710909,2024,True,False,False,False,False,False
Arabidopsis AGO1 N-terminal extension acts as an essential hub for PRMT5 interaction and post-translational modifications,https://academic.oup.com/nar/article/52/14/8466/7676837,2024,True,False,False,False,False,False
Efficient activation of hundreds of LTR12C elements reveals,https://academic.oup.com/nar/article/52/14/8205/7693437,2024,True,False,False,False,False,False
HDAC4 influences the DNA damage response and counteracts senescence by assembling with HDAC1/HDAC2 to control H2BK120 acetylation and homology-directed repair,https://academic.oup.com/nar/article/52/14/8218/7693441,2024,True,False,True,False,False,False
Machine learning enables pan-cancer identification of mutational hotspots at persistent CTCF binding sites,https://academic.oup.com/nar/article/52/14/8086/7699949,2024,True,True,True,False,False,False
Cytosine analogues as DNA methyltransferase substrates,https://academic.oup.com/nar/article/52/15/9267/7706470,2024,True,False,False,False,False,False
Chromatin context-dependent effects of epigenetic drugs on CRISPR-Cas9 editing,https://academic.oup.com/nar/article/52/15/8815/7702503,2024,True,False,False,False,False,False
Epigenetic and transcriptional consequences in the endosperm of chemically induced transposon mobilization in Arabidopsis,https://academic.oup.com/nar/article/52/15/8833/7706484,2024,True,False,False,False,False,False
Differential impact of quiescent non-coding loci on chromatin entropy,https://academic.oup.com/nar/article/52/15/8778/7697534,2024,True,True,False,False,False,False
Interpretable deep residual network uncovers nucleosome positioning and associated features,https://academic.oup.com/nar/article/52/15/8734/7717835,2024,True,False,False,False,False,False
The impact of the embryonic DNA methylation program on CTCF-mediated genome regulation,https://academic.oup.com/nar/article/52/18/10934/7740592,2024,True,False,False,False,False,False
"Trinucleotide cap analogs with triphosphate chain modifications: synthesis, properties, and evaluation as mRNA capping reagents",https://academic.oup.com/nar/article/52/18/10788/7753433,2024,True,False,False,False,False,False
Tracking live-cell single-molecule dynamics enables measurements of heterochromatin-associated protein–protein interactions,https://academic.oup.com/nar/article/52/18/10731/7732368,2024,True,True,False,False,False,False
Trypanosome mRNA recapping is triggered by hypermethylation originating from cap 4,https://academic.oup.com/nar/article/52/17/10645/7714448,2024,True,False,False,False,False,False
PHF8 facilitates transcription recovery following DNA double-strand break repair,https://academic.oup.com/nar/article/52/17/10297/7725480,2024,True,False,False,False,False,False
Rapid profiling of transcription factor–cofactor interaction networks reveals principles of epigenetic regulation,https://academic.oup.com/nar/article/52/17/10276/7738002,2024,True,False,True,False,False,False
Genetic–epigenetic interplay in the determination of plant 3D genome organization,https://academic.oup.com/nar/article/52/17/10220/7734170,2024,True,True,False,False,False,False
DNA sequence and chromatin differentiate sequence-specific transcription factor binding in the human malaria parasite,https://academic.oup.com/nar/article/52/17/10161/7706481,2024,True,False,False,False,False,False
The C-terminal 4CXXC-type zinc finger domain of CDCA7 recognizes hemimethylated DNA and modulates activities of chromatin remodeling enzyme HELLS,https://academic.oup.com/nar/article/52/17/10194/7731292,2024,True,False,False,False,False,False
SUMMER: a Mendelian randomization interactive server to systematically evaluate the causal effects of risk factors and circulating biomarkers on pan-cancer survival,https://academic.oup.com/nar/article/51/D1/D1160/6659869,2023,True,False,False,False,False,False
Lineage Landscape: a comprehensive database that records lineage commitment across species,https://academic.oup.com/nar/article/51/D1/D1061/6777788,2023,True,False,False,False,False,False
The Neuroscience Multi-Omic Archive: a BRAIN Initiative resource for single-cell transcriptomic and epigenomic data from the mammalian brain,https://academic.oup.com/nar/article/51/D1/D1075/6786191,2023,True,False,False,False,False,False
EmAtlas: a comprehensive atlas for exploring spatiotemporal activation in mammalian embryogenesis,https://academic.oup.com/nar/article/51/D1/D924/6746867,2023,True,False,False,False,False,False
COMBATdb: a database for the COVID-19 Multi-Omics Blood ATlas,https://academic.oup.com/nar/article/51/D1/D896/6819934,2023,True,True,True,False,False,True
"REBASE: a database for DNA restriction and modification: enzymes, genes and genomes",https://academic.oup.com/nar/article/51/D1/D629/6786197,2023,True,False,False,False,False,False
EpiFactors 2022: expansion and enhancement of a curated database of human epigenetic factors and complexes,https://academic.oup.com/nar/article/51/D1/D564/6814453,2023,True,False,False,False,False,False
"qPTM: an updated database for PTM dynamics in human, mouse, rat and yeast",https://academic.oup.com/nar/article/51/D1/D479/6723729,2023,True,False,True,False,False,False
SEdb 2.0: a comprehensive super-enhancer database of human and mouse,https://academic.oup.com/nar/article/51/D1/D280/6786195,2023,True,False,False,False,False,False
MethBank 4.0: an updated database of DNA methylation across a variety of species,https://academic.oup.com/nar/article/51/D1/D208/6786198,2023,True,False,False,False,False,False
LncBook 2.0: integrating human long non-coding RNAs with multi-omics annotations,https://academic.oup.com/nar/article/51/D1/D186/6795885,2023,True,False,False,False,False,False
CRdb: a comprehensive resource for deciphering chromatin regulators in human,https://academic.oup.com/nar/article/51/D1/D88/6786205,2023,True,False,False,False,False,False
"CohesinDB: a comprehensive database for decoding cohesin-related epigenomes, 3D genomes and transcriptomes in human cells",https://academic.oup.com/nar/article/51/D1/D70/6709247,2023,True,False,True,False,False,False
AnimalTFDB 4.0: a comprehensive animal transcription factor database updated with variation and expression annotations,https://academic.oup.com/nar/article/51/D1/D39/6765312,2023,True,False,False,False,False,False
"3,",https://academic.oup.com/nar/article/52/20/12378/7771561,2024,True,False,False,False,False,False
SUPREM: an engineered non-site-specific m,https://academic.oup.com/nar/article/52/20/12158/7824607,2024,True,False,False,False,False,False
Chem-CRISPR/dCas9,https://academic.oup.com/nar/article/52/19/11587/7771562,2024,True,False,False,False,False,False
DNA methylation by CcrM contributes to genome maintenance in the,https://academic.oup.com/nar/article/52/19/11519/7748945,2024,True,False,False,False,False,False
DNA-binding proteins from MBD through ZF to BEN: recognition of cytosine methylation status by one arginine with two conformations,https://academic.oup.com/nar/article/52/19/11442/7779353,2024,True,False,False,False,False,False
Closing in on human methylation—the versatile family of seven-β-strand (METTL) methyltransferases,https://academic.oup.com/nar/article/52/19/11423/7798786,2024,True,False,False,False,False,False
A novel active transposon creates allelic variation through altered translation rate to influence protein abundance,https://academic.oup.com/nar/article/51/2/595/6984589,2023,True,False,False,False,False,False
A shared ‘vulnerability code’ underpins varying sources of DNA damage throughout paternal germline transmission in mouse,https://academic.oup.com/nar/article/51/5/2319/7048505,2023,True,False,False,False,False,False
Epigenetic and chromosomal features drive transposon insertion in,https://academic.oup.com/nar/article/51/5/2066/7033800,2023,True,False,True,False,False,False
DNA methylation entropy is associated with DNA sequence features and developmental epigenetic divergence,https://academic.oup.com/nar/article/51/5/2046/7033790,2023,True,True,True,False,False,False
MethyLasso: a segmentation approach to analyze DNA methylation patterns and identify differentially methylated regions from whole-genome datasets,https://academic.oup.com/nar/article/52/21/e98/7825960,2024,True,True,False,False,False,False
Key transcription factors influence the epigenetic landscape to regulate retinal cell differentiation,https://academic.oup.com/nar/article/51/5/2151/7009117,2023,True,True,False,False,False,False
Recruitment of homodimeric proneural factors by conserved CAT–CAT E-boxes drives major epigenetic reconfiguration in cortical neurogenesis,https://academic.oup.com/nar/article/52/21/12895/7874845,2024,True,False,False,False,False,False
DRAGON: Determining Regulatory Associations using Graphical models on multi-Omic Networks,https://academic.oup.com/nar/article/51/3/e15/6931867,2023,True,False,True,False,False,False
Antagonistic action of GPS2 and KDM1A at enhancers governs alternative macrophage activation by interleukin 4,https://academic.oup.com/nar/article/51/3/1067/6970248,2023,True,True,False,False,False,False
The homeodomain of Oct4 is a dimeric binder of methylated CpG elements,https://academic.oup.com/nar/article/51/3/1120/6985830,2023,True,False,False,False,False,False
Comprehensive chromatin proteomics resolves functional phases of pluripotency and identifies changes in regulatory components,https://academic.oup.com/nar/article/51/6/2671/7048503,2023,True,True,True,True,False,False
Proximal binding of dCas9 at a DNA double strand break stimulates homology-directed repair as a local inhibitor of classical non-homologous end joining,https://academic.oup.com/nar/article/51/6/2740/7067942,2023,True,False,False,False,False,False
Internal RNA 2′O-methylation in the HIV-1 genome counteracts ISG20 nuclease-mediated antiviral effect,https://academic.oup.com/nar/article/51/6/2501/6819936,2023,True,False,False,False,False,False
Proteomic analyses reveal new features of the box H/ACA RNP biogenesis,https://academic.oup.com/nar/article/51/7/3357/7068364,2023,True,False,False,False,False,False
,https://academic.oup.com/nar/article/51/7/3240/7058191,2023,True,False,False,False,False,False
Systematic identification of factors involved in the silencing of germline genes in mouse embryonic stem cells,https://academic.oup.com/nar/article/51/7/3130/7034410,2023,True,False,False,False,False,False
Characterization of the dual role of,https://academic.oup.com/nar/article/51/8/3918/7110759,2023,True,True,False,False,False,False
Single-stranded pre-methylated 5mC adapters uncover the methylation profile of plasma ultrashort Single-stranded cell-free DNA,https://academic.oup.com/nar/article/52/11/e50/7680632,2024,True,True,True,False,False,False
WashU Epigenome Browser update 2022,https://academic.oup.com/nar/article/50/W1/W774/6567479,2022,True,False,False,False,False,False
JMnorm: a novel joint multi-feature normalization method for integrative and comparative epigenomics,https://academic.oup.com/nar/article/52/2/e11/7459476,2024,True,True,False,False,False,False
MethMarkerDB: a comprehensive cancer DNA methylation biomarker database,https://academic.oup.com/nar/article/52/D1/D1380/7331013,2024,True,True,False,False,False,False
mHapBrowser: a comprehensive database for visualization and analysis of DNA methylation haplotypes,https://academic.oup.com/nar/article/52/D1/D929/7311086,2024,True,False,False,False,False,False
LncSEA 2.0: an updated platform for long non-coding RNA related sets and enrichment analysis,https://academic.oup.com/nar/article/52/D1/D919/7438910,2024,True,True,False,False,False,False
scGRN: a comprehensive single-cell gene regulatory network platform of human and mouse,https://academic.oup.com/nar/article/52/D1/D293/7331011,2024,True,False,False,False,False,False
scATAC-Ref: a reference of scATAC-seq with known cell labels in multiple species,https://academic.oup.com/nar/article/52/D1/D285/7332067,2024,True,False,False,False,False,False
MethMotif.Org 2024: a database integrating context-specific transcription factor-binding motifs with DNA methylation patterns,https://academic.oup.com/nar/article/52/D1/D222/7321073,2024,True,False,False,False,False,False
m7GHub V2.0: an updated database for decoding the N7-methylguanosine (m,https://academic.oup.com/nar/article/52/D1/D203/7301288,2024,True,False,False,False,False,False
m,https://academic.oup.com/nar/article/52/D1/D194/7243455,2024,True,False,False,False,False,False
KnockTF 2.0: a comprehensive gene expression profile database with knockdown/knockout of transcription (co-)factors in multiple species,https://academic.oup.com/nar/article/52/D1/D183/7416815,2024,True,False,False,False,False,False
HHCDB: a database of human heterochromatin regions,https://academic.oup.com/nar/article/52/D1/D145/7332058,2024,True,False,False,False,False,False
NCBI GEO: archive for gene expression and epigenomics data sets: 23-year update,https://academic.oup.com/nar/article/52/D1/D138/7337616,2024,True,True,True,False,False,False
eRNAbase: a comprehensive database for decoding the regulatory eRNAs in human and mouse,https://academic.oup.com/nar/article/52/D1/D81/7331015,2024,True,False,False,False,False,False
MethReg: estimating the regulatory potential of DNA methylation in gene transcription,https://academic.oup.com/nar/article/50/9/e51/6517953,2022,True,True,True,False,False,False
Identification and characterization of the WYL BrxR protein and its gene as separable regulatory elements of a BREX phage restriction system,https://academic.oup.com/nar/article/50/9/5171/6576551,2022,True,False,False,False,False,False
The ‘Alu-ome’ shapes the epigenetic environment of regulatory elements controlling cellular defense,https://academic.oup.com/nar/article/50/9/5095/6584433,2022,True,False,False,False,False,False
Epigenome editing reveals core DNA methylation for imprinting control in the,https://academic.oup.com/nar/article/50/9/5080/6584436,2022,True,False,False,False,False,False
A loosened gating mechanism of RIG-I leads to autoimmune disorders,https://academic.oup.com/nar/article/50/10/5850/6586872,2022,True,False,False,False,False,False
Synthesis of RNA-cofactor conjugates and structural exploration of RNA recognition by an m,https://academic.oup.com/nar/article/50/10/5793/6586874,2022,True,False,False,False,False,False
USP16-mediated histone H2A lysine-119 deubiquitination during oocyte maturation is a prerequisite for zygotic genome activation,https://academic.oup.com/nar/article/50/10/5599/6595282,2022,True,True,False,False,False,False
Ccr4–Not complex reduces transcription efficiency in heterochromatin,https://academic.oup.com/nar/article/50/10/5565/6595293,2022,True,False,False,False,False,False
Hexokinase 2 is a transcriptional target and a positive modulator of AHR signalling,https://academic.oup.com/nar/article/50/10/5545/6591533,2022,True,True,False,False,False,False
"ChIP-Atlas 2021 update: a data-mining suite for exploring epigenomic landscapes by fully integrating ChIP-seq, ATAC-seq and Bisulfite-seq data",https://academic.oup.com/nar/article/50/W1/W175/6553688,2022,True,False,False,False,False,False
Enhanced nucleosome assembly at CpG sites containing an extended 5-methylcytosine analogue,https://academic.oup.com/nar/article/50/11/6549/6596862,2022,True,False,False,False,False,False
KDM6B promotes PARthanatos via suppression of,https://academic.oup.com/nar/article/50/11/6313/6596863,2022,True,False,True,False,False,False
Schlafen 5 suppresses human immunodeficiency virus type 1 transcription by commandeering cellular epigenetic machinery,https://academic.oup.com/nar/article/50/11/6137/6605318,2022,True,False,False,False,False,False
Inhibition of histone acetyltransferase GCN5 by a transcription factor FgPacC controls fungal adaption to host-derived iron stress,https://academic.oup.com/nar/article/50/11/6190/6605312,2022,True,False,False,False,False,False
The snoGloBe interaction predictor reveals a broad spectrum of C/D snoRNA RNA targets,https://academic.oup.com/nar/article/50/11/6067/6601282,2022,True,False,False,False,False,False
MAE-seq refines regulatory elements across the genome,https://academic.oup.com/nar/article/52/2/e9/7457020,2024,True,False,True,False,False,False
Modular cytosine base editing promotes epigenomic and genomic modifications,https://academic.oup.com/nar/article/52/2/e8/7442535,2024,True,False,False,False,False,False
A prophage encoded ribosomal RNA methyltransferase regulates the virulence of Shiga-toxin-producing,https://academic.oup.com/nar/article/52/2/856/7469962,2024,True,True,True,False,False,False
Hi-BDiSCO: folding 3D mesoscale genome structures from Hi-C data using brownian dynamics,https://academic.oup.com/nar/article/52/2/583/7453262,2024,True,False,False,False,False,False
The RNA helicase Dbp10 coordinates assembly factor association with PTC maturation during ribosome biogenesis,https://academic.oup.com/nar/article/52/4/1975/7479380,2024,True,False,False,False,False,False
GPATCH4 regulates rRNA and snRNA 2′-,https://academic.oup.com/nar/article/52/4/1953/7479381,2024,True,True,False,False,False,False
Conversion of the CG specific M.MpeI DNA methyltransferase into an enzyme predominantly methylating CCA and CCC sites,https://academic.oup.com/nar/article/52/4/1896/7504874,2024,True,False,False,False,False,False
Reconstructing DNA methylation maps of ancient populations,https://academic.oup.com/nar/article/52/4/1602/7585666,2024,True,True,True,False,False,False
Internal RNA 2′-,https://academic.oup.com/nar/article/52/3/1359/7453259,2024,True,True,False,False,False,False
The roles of DNA methylation on pH dependent i-motif (iM) formation in rice,https://academic.oup.com/nar/article/52/3/1243/7511758,2024,True,False,False,False,False,False
DAXX promotes centromeric stability independently of ATRX by preventing the accumulation of R-loop-induced DNA double-stranded breaks,https://academic.oup.com/nar/article/52/3/1136/7457013,2024,True,True,True,False,False,False
Epigenetic characterization of housekeeping core promoters and their importance in tumor suppression,https://academic.oup.com/nar/article/52/3/1107/7469960,2024,True,False,False,False,False,False
Uncovering the roles of DNA hemi-methylation in transcriptional regulation using MspJI-assisted hemi-methylation sequencing,https://academic.oup.com/nar/article/52/5/e24/7585667,2024,True,True,False,False,False,False
The unique dual targeting of AGO1 by two types of PRMT enzymes promotes phasiRNA loading in,https://academic.oup.com/nar/article/52/5/2480/7600455,2024,True,True,False,False,False,False
PRC1 directs PRC2-H3K27me3 deposition to shield adult spermatogonial stem cells from differentiation,https://academic.oup.com/nar/article/52/5/2306/7492914,2024,True,False,False,False,False,False
Histone lactylation-boosted ALKBH3 potentiates tumor progression and diminished promyelocytic leukemia protein nuclear condensates by m,https://academic.oup.com/nar/article/52/5/2273/7481829,2024,True,False,True,False,False,False
"BISCUIT: an efficient, standards-compliant tool suite for simultaneous genetic and epigenetic inference in bulk and single-cell studies",https://academic.oup.com/nar/article/52/6/e32/7614859,2024,True,False,False,False,False,False
THUMPD2 catalyzes the,https://academic.oup.com/nar/article/52/6/3291/7504875,2024,True,False,True,False,False,False
DNA hypomethylation activates Cdk4/6 and Atr to induce DNA replication and cell cycle arrest to constrain liver outgrowth in zebrafish,https://academic.oup.com/nar/article/52/6/3069/7600456,2024,True,False,False,False,False,False
H2A.Z is involved in premature aging and DSB repair initiation in muscle fibers,https://academic.oup.com/nar/article/52/6/3031/7590905,2024,True,False,False,False,False,False
Comprehensive map of ribosomal 2′-O-methylation and C/D box snoRNAs in,https://academic.oup.com/nar/article/52/6/2848/7615670,2024,True,False,True,False,False,False
Programmable RNA 5-methylcytosine (m,https://academic.oup.com/nar/article/52/6/2776/7608824,2024,True,False,False,False,False,False
Low-input and single-cell methods for Infinium DNA methylation BeadChips,https://academic.oup.com/nar/article/52/7/e38/7614125,2024,True,False,False,False,False,False
Molecular basis of an atypical dsDNA 5mC/6mA bifunctional dioxygenase CcTet from,https://academic.oup.com/nar/article/52/7/3886/7602850,2024,True,False,False,False,False,False
LSD1 controls a nuclear checkpoint in Wnt/β-Catenin signaling to regulate muscle stem cell self-renewal,https://academic.oup.com/nar/article/52/7/3667/7602284,2024,True,False,False,False,False,False
Extending MeCP2 interactome: canonical nucleosomal histones interact with MeCP2,https://academic.oup.com/nar/article/52/7/3636/7600452,2024,True,False,False,False,False,False
Tet-mediated DNA methylation dynamics affect chromosome organization,https://academic.oup.com/nar/article/52/7/3654/7596006,2024,True,False,False,False,False,False
Decoding the universal human chromatin landscape through teratoma-based profiling,https://academic.oup.com/nar/article/52/7/3589/7590904,2024,True,False,False,False,False,False
Determinant of m,https://academic.oup.com/nar/article/52/7/3510/7624076,2024,True,False,False,False,False,False
Examining chromatin heterogeneity through PacBio long-read sequencing of M.EcoGII methylated genomes: an m,https://academic.oup.com/nar/article/52/9/e45/7650566,2024,True,False,False,False,False,False
Defective transfer of parental histone decreases frequency of homologous recombination by increasing free histone pools in budding yeast,https://academic.oup.com/nar/article/52/9/5138/7637894,2024,True,False,False,False,False,False
WSB1/2 target chromatin-bound lysine-methylated RelA for proteasomal degradation and NF-κB termination,https://academic.oup.com/nar/article/52/9/4969/7624079,2024,True,False,False,False,False,False
ATRX guards against aberrant differentiation in mesenchymal progenitor cells,https://academic.oup.com/nar/article/52/9/4950/7627878,2024,True,True,False,False,False,False
Genome-wide screening and functional validation of methylation barriers near promoters,https://academic.oup.com/nar/article/52/9/4857/7655784,2024,True,False,True,False,False,False
Correction to ‘Non-CpG methylation by DNMT3B facilitates REST binding and gene silencing in developing mouse hearts’,https://academic.oup.com/nar/article/52/8/4756/7642062,2024,True,False,False,False,False,False
Mutation rate heterogeneity at the sub-gene scale due to local DNA hypomethylation,https://academic.oup.com/nar/article/52/8/4393/7642061,2024,True,False,False,False,False,False
Zebrafish Mbd5 binds to RNA m,https://academic.oup.com/nar/article/52/8/4257/7608825,2024,True,False,False,False,False,False
Leveraging chromatin state transitions for the identification of regulatory networks orchestrating heart regeneration,https://academic.oup.com/nar/article/52/8/4215/7607876,2024,True,False,False,True,False,False
Lineage-determining transcription factor-driven promoters regulate cell type-specific macrophage gene expression,https://academic.oup.com/nar/article/52/8/4234/7606962,2024,True,False,False,False,False,False
ChIP-Atlas 3.0: a data-mining suite to explore chromosome architecture together with large-scale regulome data,https://academic.oup.com/nar/article/52/W1/W45/7671323,2024,True,False,False,False,False,False
Implication of nucleotides near the 3′ end of 16S rRNA in guarding the translational reading frame,https://academic.oup.com/nar/article/52/10/5950/7624078,2024,True,False,False,False,False,False
Fluoropyrimidines trigger decay of hypomodified tRNA in yeast,https://academic.oup.com/nar/article/52/10/5841/7666992,2024,True,False,False,False,False,False
Disruption of G-quadruplex dynamicity by BRCA2 abrogation instigates phase separation and break-induced replication at telomeres,https://academic.oup.com/nar/article/52/10/5756/7642069,2024,True,False,False,False,False,False
ARID1A regulates DNA repair through chromatin organization and its deficiency triggers DNA damage-mediated anti-tumor immune response,https://academic.oup.com/nar/article/52/10/5698/7642065,2024,True,True,False,False,False,False
Dux activates metabolism-lactylation-MET network during early iPSC reprogramming with Brg1 as the histone lactylation reader,https://academic.oup.com/nar/article/52/10/5529/7632933,2024,True,True,False,False,False,False
Biochemical properties of chromatin domains define genome compartmentalization,https://academic.oup.com/nar/article/52/12/e54/7684597,2024,True,False,False,False,False,False
PRMT5-mediated arginine methylation of FXR1 is essential for RNA binding in cancer cells,https://academic.oup.com/nar/article/52/12/7225/7665649,2024,True,True,False,False,False,False
Epigenetic control of adaptive or homeostatic splicing during interval-training activities,https://academic.oup.com/nar/article/52/12/7211/7658046,2024,True,False,False,False,False,False
PHF2 regulates genome topology and DNA replication in neural stem cells via cohesin,https://academic.oup.com/nar/article/52/12/7063/7684604,2024,True,False,True,False,False,False
CARM1 hypermethylates the NuRD chromatin remodeling complex to promote cell cycle gene expression and breast cancer development,https://academic.oup.com/nar/article/52/12/6811/7659309,2024,True,True,False,False,False,False
Site-specific regulation of RNA editing with ribose-modified nucleoside analogs in ADAR guide strands,https://academic.oup.com/nar/article/52/12/6733/7686739,2024,True,False,False,False,False,False
MIWI N-terminal arginines orchestrate generation of functional pachytene piRNAs and spermiogenesis,https://academic.oup.com/nar/article/52/11/6558/7634146,2024,True,True,False,False,False,False
Despite the odds: formation of the SARS-CoV-2 methylation complex,https://academic.oup.com/nar/article/52/11/6441/7631398,2024,True,False,False,False,False,False
Simultaneous profiling of chromatin accessibility and DNA methylation in complete plant genomes using long-read sequencing,https://academic.oup.com/nar/article/52/11/6285/7659306,2024,True,False,False,False,False,False
,https://academic.oup.com/nar/article/52/11/6129/7675174,2024,True,False,False,False,False,False
PRMT7 regulates RNA-binding capacity and protein stability in,https://academic.oup.com/nar/article/48/10/5511/5828918,2020,True,False,False,False,False,False
H2B ubiquitylation enhances H3K4 methylation activities of human KMT2 family complexes,https://academic.oup.com/nar/article/48/10/5442/5828914,2020,True,False,False,False,False,False
Regulation of alternative polyadenylation in the yeast,https://academic.oup.com/nar/article/48/10/5407/5827662,2020,True,False,False,False,False,False
Phage T7 DNA mimic protein Ocr is a potent inhibitor of BREX defence,https://academic.oup.com/nar/article/48/10/5397/5825620,2020,True,False,False,False,False,False
Methyltransferase DnmA is responsible for genome-wide N6-methyladenosine modifications at non-palindromic recognition sites in,https://academic.oup.com/nar/article/48/10/5332/5824153,2020,True,False,False,False,False,False
Functional organization of box C/D RNA-guided RNA methyltransferase,https://academic.oup.com/nar/article/48/9/5094/5820881,2020,True,False,False,False,False,False
Deacetylase-independent function of SIRT6 couples GATA4 transcription factor and epigenetic activation against cardiomyocyte apoptosis,https://academic.oup.com/nar/article/48/9/4992/5815013,2020,True,False,False,False,False,False
,https://academic.oup.com/nar/article/48/9/4827/5819936,2020,True,False,False,False,False,False
PHB regulates meiotic recombination via JAK2-mediated histone modifications in spermatogenesis,https://academic.oup.com/nar/article/48/9/4780/5813808,2020,True,False,False,False,False,False
Loci specific epigenetic drug sensitivity,https://academic.oup.com/nar/article/48/9/4797/5815824,2020,True,False,False,False,False,False
Quantitative comparison of within-sample heterogeneity scores for DNA methylation data,https://academic.oup.com/nar/article/48/8/e46/5760751,2020,True,True,False,False,False,False
S3norm: simultaneous normalization of sequencing depth and signal-to-noise ratio in epigenomic data,https://academic.oup.com/nar/article/48/8/e43/5747479,2020,True,False,True,False,False,False
Long noncoding RNA HCP5 participates in premature ovarian insufficiency by transcriptionally regulating MSH5 and DNA damage repair via YB1,https://academic.oup.com/nar/article/48/8/4480/5766654,2020,True,False,False,False,False,False
The embryonic linker histone dBigH1 alters the functional state of active chromatin,https://academic.oup.com/nar/article/48/8/4147/5760752,2020,True,False,False,False,False,False
Multi-omic analysis of gametogenesis reveals a novel signature at the promoters and distal enhancers of active genes,https://academic.oup.com/nar/article/48/8/4115/5809165,2020,True,False,True,False,False,False
Using GARDEN-NET and,https://academic.oup.com/nar/article/48/8/4066/5809158,2020,True,False,False,False,False,False
Epigenetic engineering of yeast reveals dynamic molecular adaptation to methylation stress and genetic modulators of specific DNMT3 family members,https://academic.oup.com/nar/article/48/8/4081/5809671,2020,True,False,False,False,False,False
Direct observation and analysis of TET-mediated oxidation processes in a DNA origami nanochip,https://academic.oup.com/nar/article/48/8/4041/5805302,2020,True,False,False,False,False,False
Structural insights into CpG-specific DNA methylation by human DNA methyltransferase 3B,https://academic.oup.com/nar/article/48/7/3949/5742902,2020,True,False,False,False,False,False
Inhibition of cytoplasmic cap methylation identifies 5′ TOP mRNAs as recapping targets and reveals recapping sites downstream of native 5′ ends,https://academic.oup.com/nar/article/48/7/3806/5717746,2020,True,True,False,False,False,False
The acute myeloid leukemia variant DNMT3A Arg882His is a DNMT3B-like enzyme,https://academic.oup.com/nar/article/48/7/3761/5775308,2020,True,False,False,False,False,False
,https://academic.oup.com/nar/article/48/7/3678/5775309,2020,True,False,False,False,False,False
Elucidating the influence of linker histone variants on chromatosome dynamics and energetics,https://academic.oup.com/nar/article/48/7/3591/5780086,2020,True,False,False,False,False,False
Recombination may occur in the absence of transcription in the immunoglobulin heavy chain recombination centre,https://academic.oup.com/nar/article/48/7/3553/5747537,2020,True,False,False,False,False,False
Absence of MeCP2 binding to non-methylated GT-rich sequences,https://academic.oup.com/nar/article/48/7/3542/5739120,2020,True,False,False,False,False,False
The Drosophila MLR COMPASS complex is essential for programming,https://academic.oup.com/nar/article/48/7/3476/5735210,2020,True,False,False,False,False,False
Nick-seq for single-nucleotide resolution genomic maps of DNA modifications and damage,https://academic.oup.com/nar/article/48/12/6715/5850317,2020,True,False,False,False,False,False
HRP2–DPF3a–BAF complex coordinates histone modification and chromatin remodeling to regulate myogenic gene transcription,https://academic.oup.com/nar/article/48/12/6563/5847775,2020,True,True,False,False,False,False
High-Throughput-Methyl-Reading (HTMR) assay: a solution based on nucleotide methyl-binding proteins enables large-scale screening for DNA/RNA methyltransferases and demethylases,https://academic.oup.com/nar/article/50/2/e9/6414045,2022,True,False,False,False,False,False
An epigenetic switch activates bacterial quorum sensing and horizontal transfer of an integrative and conjugative element,https://academic.oup.com/nar/article/50/2/975/6460782,2022,True,False,False,False,False,False
GeneTrail 3: advanced high-throughput enrichment analysis,https://academic.oup.com/nar/article/48/W1/W515/5831750,2020,True,True,False,False,False,False
EpiRegio: analysis and retrieval of regulatory elements linked to genes,https://academic.oup.com/nar/article/48/W1/W193/5847772,2020,True,True,False,False,False,False
BHi-Cect: a top-down algorithm for identifying the multi-scale hierarchical structure of chromosomes,https://academic.oup.com/nar/article/48/5/e26/5713458,2020,True,False,False,False,False,False
Artificial escape from XCI by DNA methylation editing of the,https://academic.oup.com/nar/article/48/5/2372/5700548,2020,True,True,False,False,False,False
Complex impact of DNA methylation on transcriptional dysregulation across 22 human cancer types,https://academic.oup.com/nar/article/48/5/2287/5718258,2020,True,False,False,False,False,False
"The critical function of the plastid rRNA methyltransferase, CMAL, in ribosome biogenesis and plant development",https://academic.oup.com/nar/article/48/6/3195/5755887,2020,True,False,False,False,False,False
"SENEBLOC, a long non-coding RNA suppresses senescence via p53-dependent and independent mechanisms",https://academic.oup.com/nar/article/48/6/3089/5728876,2020,True,False,False,False,False,False
